Age,Income,Time_Car,Cost_Car,Time_PT,Cost_PT,Time_MaaS,Cost_MaaS,Ind_1,Ind_2,Ind_3,True_LV,Choice
69.3181207032269,136.22709867650525,35.81464668895858,16.036489618568197,43.69418324289777,5.198597365674859,46.2336847601241,23.71624736548185,1,1,3,-3.3271771597435786,1
58.15672800342619,141.7245579417696,16.804151797897198,19.62726452637741,20.0,8.564410817354922,57.79023173457013,3.364001176843445,4,4,4,-0.7056356094261966,2
28.333215439776964,124.95822217302363,10.0,8.052411569916647,38.675778119202356,5.628621845967723,22.377140957039856,7.821019657421581,5,5,5,4.149581449595895,2
18.287150090427325,102.62715266106434,23.884907959079957,9.360411247676971,42.98429327054883,4.568522175783897,35.05377468851505,7.293957620448512,3,2,4,-1.9356875608956943,1
60.40399427965138,59.48372396685453,30.79895046212213,14.969254121946058,68.33494094267749,6.160418155033123,24.33490622825147,7.291673327299751,2,2,3,-1.3572392009403678,2
54.75658188007609,147.78283981062876,21.88371408046019,5.0,40.81022663177249,2.6270161835492636,22.195287332332718,10.12633191604524,5,2,3,-0.16419455020819196,1
55.90837273813134,55.63770173495198,31.743803985825426,16.42663630732505,49.24309807426831,4.45412490796562,27.703565356847005,6.7319955939205895,4,5,5,-0.024935347493824755,2
58.10605802766918,46.34539985875604,30.585274119518076,20.28216955299679,65.63007956718656,6.6298562930642735,26.03981347287239,14.786477746412858,4,3,3,-0.9496616454799114,2
21.850321890172697,77.48003479225576,11.398897794427462,26.792038362546908,26.4349590690727,6.117851113165605,27.95642811799644,12.308905036139594,3,5,3,-0.9334981994441736,1
36.640217884302174,27.3892741926105,24.603208161004332,15.410349586523536,39.255096135976366,3.9995130791356845,36.05156156267893,13.793269164678575,3,4,3,0.46994679539934703,0
24.025191095306745,147.20428040733282,39.410378223781365,19.29655141185706,58.194601693607346,8.567360195505307,38.87881897341335,12.982889248667652,1,2,3,-2.442288071328046,0
62.88137814553086,96.49636233413523,34.86514416004033,15.109441588418678,80.0,2.080700198527895,46.701540529154215,9.174887869796471,2,3,2,-2.745818312656973,0
50.411502595033014,92.40377191634278,23.035458545079784,23.09791832497762,20.0,5.626545142791998,41.780667018003754,8.838924724639016,3,4,4,-1.0305958423551143,1
35.20669729233776,105.25351638696358,36.18902332715445,12.883861792277358,43.240519962825545,6.693524718777984,58.45691703365221,17.259630909253524,3,4,4,-0.7546676204859432,0
21.305034214873228,84.61307421103686,47.55174229674907,16.6467128357912,54.42311588521035,7.470726601846615,60.35281673663312,12.453136305060777,2,2,2,-2.3973941619714108,1
34.17108072921444,24.168257222290407,25.755428458586824,18.018368249323768,57.61595030505111,5.2438818065770985,29.078672183316222,12.483296079443747,2,2,3,-2.1653730077923976,1
34.90953274539085,99.60046754925158,37.4143543160364,16.942807642069457,78.69168246217176,6.531596792184867,38.04112401609002,12.393245287459143,5,4,5,2.0859021316616153,2
55.93952127357933,113.10260400433599,35.8360332226053,11.141759224459804,35.32271602984983,5.00853158489275,35.243795027546135,12.348967641188095,5,5,5,1.8493916929801921,2
51.15298851047108,74.17737788112692,25.226156437306805,8.131095641349729,41.474966820029564,8.336953336951321,22.78082918967473,6.194858105791364,3,3,2,-0.658108927548064,2
64.13506261396898,118.44842436925508,18.672021987409344,20.10604857083313,20.578673231692328,5.645796342560915,46.001465253059926,13.495277217097842,5,5,4,0.5581843803007984,1
42.555176108421364,49.510168913994676,46.50666529413523,16.256007503213826,46.92177630616374,7.319941726923172,44.91177944506359,22.25026781781048,4,4,5,0.588350421552211,2
24.21890078879169,48.76595683860393,40.88624643017202,15.376472003404619,52.667245196067945,2.6887765285288308,43.4507557898805,12.279277960501306,2,2,1,-3.3891707528874715,1
55.08872893559574,40.98420839938461,27.21957613149019,19.45956099469933,76.38060579991594,4.772254529317211,46.256872066300936,18.92655628438284,1,1,3,-3.700728082747789,0
57.56082252807867,68.35931877259104,42.13541660118279,19.22576825202607,70.55948824166155,6.078943863708442,27.53362806287936,12.577670381928652,3,3,3,-1.763502392228728,2
47.186414273613806,130.11156460058086,35.54858477820126,16.791172654580993,67.74317203655303,6.061214250555229,50.738483188549054,13.210880079088469,4,5,4,0.2844477204704726,2
58.09029335763717,127.62856807937837,42.06212792313898,18.17792552437889,34.570422108847026,3.863367624940218,50.129782633170876,13.292054299161268,4,4,3,0.06319793538993512,2
43.67737101094832,69.7671470352555,12.074920801197965,12.374293739775945,51.39484605234636,1.2783905297814107,15.0,4.241873074189509,4,4,4,-0.3878169493170447,0
45.18210712786369,96.58543567743075,25.91708456876508,17.66909549029831,50.8374613097408,1.4797018062775829,29.77667310029378,5.952660067440903,4,5,3,0.39239782123391964,2
40.232132954644584,113.70612114173903,45.73438582032412,7.153060269506797,52.00663908635069,3.1052589057921676,40.99420544957289,11.286862970161906,5,5,5,1.219814665088498,1
19.32179459069295,51.356880701642986,56.51979709898847,15.098802368893022,44.3612567272922,10.574832427381347,69.40792427055356,18.922449201241886,1,2,1,-5.26532036985932,1
23.61035420365183,41.85834116631712,26.102260722258794,18.736111835457567,61.96386161962883,1.0,38.163820119625406,10.150352160685394,1,3,2,-2.739379661857675,1
19.63431765571018,146.37247911760045,25.928163000468448,11.405854191277275,39.66137408547989,4.664845102688318,39.07738584736443,14.080240390620206,2,3,2,-2.4367868145017106,1
51.09334138571658,100.2824507172504,36.83061986246777,15.712119729551768,49.94143345992718,4.412077027154975,31.9629915337192,8.261980253305385,4,4,3,0.35281991847226624,2
34.346511015968986,147.58404383837632,33.44260445803406,16.506388933753808,66.79819915293895,5.084321779480534,34.079660480177075,15.792433639255853,4,5,4,1.6028178713281211,2
44.44567594056454,63.908278327189784,35.33281585706987,10.546429894803055,77.30364795991285,4.835155841985881,53.50476314845975,6.113316171179528,2,1,2,-1.851564596419517,0
65.19345664415684,111.3941209966371,10.0,20.645421218654917,32.569354332631235,3.0392066625813454,36.34190246298932,16.323584789431237,3,3,3,-2.0458562667605924,1
30.963195915741498,48.9384727503609,27.612590752147014,16.601734095652247,53.259280433904756,7.037817806488891,52.94361768041407,11.840239909455121,3,2,3,-1.8891820820881298,0
39.339911997852745,53.95602226560868,38.05349114045786,6.620320294590938,51.81536333102484,1.7369802383160255,32.45574454928109,11.251401575482266,3,4,3,-1.4397867258646742,1
57.28865920423853,86.54727576505111,10.0,15.453516145782192,63.298242663187565,8.739817198577192,39.99839404598711,14.763506159348147,5,5,5,-0.06074476791936867,0
29.897504605564368,61.55035631604926,13.825950683577794,22.26884437821568,69.50386560685192,5.903577909292782,15.0,17.39811474003978,2,1,3,-2.419108577392433,0
22.002955311097235,41.79080329927598,12.260973506779678,14.980143734232996,39.99799014422264,3.1770212565567686,28.133523770964437,5.759895573427626,1,1,2,-4.067113179671886,0
33.06707555151594,54.17449125861238,36.5072445176272,11.746713906720608,43.86657566859237,3.6189932982232795,31.36629888213694,14.748538633262008,2,1,2,-2.13603393504555,0
26.38350693720823,24.647291280562403,20.70386334058101,12.2768176881943,46.09839194119056,7.288034118850244,34.47329975794897,5.3756922967525425,3,1,3,-1.6255726214757968,0
66.3442779218138,111.57507079207326,17.990395978694647,14.199406742835755,52.18042146184693,2.315355426997861,33.73541796425463,9.321512763338827,2,2,2,-2.525837321058475,0
60.022259737349685,83.97516542116202,30.549814728194686,8.938088914016813,57.40309158063904,5.099108024341653,33.195922365505645,3.0,3,4,3,-1.0213197929693787,0
50.93699533854202,32.25159863258833,17.59428067557515,22.012180249169717,39.37038866147088,4.93781579545489,50.08043106586676,10.924533697445636,5,5,4,0.6273504442832363,1
63.31595068976132,42.32021910670386,34.515969666893724,19.62032458722225,72.85502751429358,4.8844506222835165,29.613583195073517,12.804127655740213,1,2,1,-3.1214047001832026,0
59.79094799875395,33.32948995464372,54.13926930562437,20.38641474525052,20.0,6.090457305006193,42.84111276212523,15.837976097516194,4,2,2,-1.3373216705726536,1
27.701643062073863,99.63706507586394,26.313013269774743,7.482269771500862,27.086711947294813,6.289332297491418,35.5447252019859,13.27171327400333,4,4,3,0.7274165340205987,0
64.41306792147884,32.24734726962419,10.569731809609376,15.64272258115267,54.115001742750046,5.8262421235782105,31.298257818702,12.213862053589912,3,1,3,-2.3423968492252882,0
46.045796579613835,118.05670329457809,25.471043515173672,20.39060618173545,42.53623851454603,7.241718574583693,60.7251204162214,15.716276017803132,5,3,4,0.7911653768417712,0
59.98688806853125,22.66641951165085,34.899617001727385,10.265593095919165,36.509594192245714,5.515193917224225,42.48962911149031,17.385154788834132,1,2,2,-1.8999725713755184,1
64.59674759602166,52.41885243946597,33.90020973262928,14.638795928366754,59.392494166705745,3.996796172389674,33.58065871954309,16.196918267285973,1,1,1,-4.479777355998847,1
34.536180698536924,135.78666786594795,38.38438146447024,9.50278488720729,57.188727388609664,2.7374385340474863,42.52631474799784,20.335720718466792,4,4,4,-0.18568001672630052,0
23.722700075439192,113.40907135589198,24.06205469379974,19.169624509457826,63.7378495867158,5.123673768816215,42.05926952013396,9.865237803351077,3,3,3,-1.990102686345375,0
29.852628452180966,29.4858832803394,27.199659285386545,13.92681621988104,29.465761699923593,5.77988756284638,33.92565162906546,17.115742002354967,4,3,4,0.1280768245291486,1
40.20960500856533,126.74639358307337,10.0,14.537626386442234,57.18917958436559,1.4653152982837487,23.260106682669537,6.13146761323628,4,3,3,0.08038247375303365,2
60.53676782796964,84.09456580022662,36.140513150672575,9.356895879357058,57.03192964258086,5.88684887236592,30.443286442668644,7.015886859991714,1,1,2,-2.3965846163274063,0
62.75799032932986,130.0817935319478,16.898304958256645,22.73996804347094,29.887895357442694,3.2565323094292884,15.0,11.945765555101131,4,3,2,-1.999072306373133,1
18.361510787621917,98.09617067855115,32.00059128592865,15.254623336878806,45.58986554448668,3.1979275714448976,27.538532416860917,10.085307462981945,2,4,3,-2.498549842197744,0
44.55885973403342,108.63829416427163,21.2876027107291,18.957531063501957,59.53236482337297,5.3010825233494865,42.906652693822736,14.821534303994529,5,5,5,0.794038127336181,2
39.705372163736506,149.15520285144206,29.131327608062666,16.9202443652136,65.13267284323433,1.0,38.56917034147245,13.82892527509145,5,5,4,2.1223353844640247,2
29.549606144477973,50.20362097012236,39.584273663276164,10.454690589860093,42.79773270626639,7.894093443693126,31.803153335376273,18.305482476805807,1,3,3,-1.2851639887377062,0
24.232999101351506,101.11292471898048,25.62815749870839,6.794056654627784,28.51836074310646,6.823297588229763,40.755334495650196,14.172380272075578,1,1,3,-2.9436429824054033,0
35.55598891298865,79.8417807074618,22.603417358029667,14.043032821728541,67.98340087895718,2.6212995739797234,46.59419329281931,13.880208424640614,2,2,2,-1.3447431522297832,0
67.03130460345099,25.128753879949887,30.02580043612054,20.53240952852837,45.59667307624209,4.622895543093254,36.55778899236701,7.45464323805088,3,2,2,-2.6632818713539876,1
34.80655246507927,21.881183395372453,23.575147302380753,5.152252935610214,20.0,5.305365357413263,31.903208298577514,10.985278172829522,2,2,3,-1.7488566862001287,1
44.97711233065503,35.499715116321624,20.581839878702056,24.74109232469557,41.40594225460867,3.502462501028627,32.204737905652145,15.708477508391166,4,3,5,0.13512624157119824,1
54.55698586254925,104.38192627001126,48.66589345067723,19.168536460874563,61.9922579819665,4.005686550196764,24.373088852019627,23.751998529992484,3,4,4,-0.2281918252787536,2
36.90873932372329,93.73120142874099,11.45154970293994,15.953502076794893,26.710284989531498,4.754684087726156,44.727838473091666,8.63254081302838,3,3,4,-0.9589836840352421,1
68.53266830148996,91.94584295128456,36.53858130599608,14.420803419302542,46.758285125277396,4.97732338108018,59.93679860131391,16.709731150461877,1,3,2,-3.411543118973944,1
68.04725933698978,24.14137912867381,28.644001310316266,19.293682287062985,40.09089035264465,4.734544783399102,19.86494552652902,12.065744408118666,1,1,1,-5.261129183275578,1
31.092679382918938,81.00938952680092,21.74165351228864,8.896491420261889,44.437882675852165,5.112824799579191,28.505348709309395,12.476438982726016,3,3,4,-1.5631602432217555,0
43.856922306404044,140.2009663195287,33.47400886020579,17.21204096901452,38.45633471105695,5.74948332198425,38.725031317803385,8.72241069215491,5,5,4,1.276140060625644,2
33.64567211047202,71.68694301038406,30.344048889471747,16.5409075631918,52.547404531118524,4.328385321150275,31.33744401305913,10.087549955853847,4,4,1,-0.4547582033653844,0
32.81170570762832,101.23992107249933,43.20530079292391,23.977097412686916,41.66079059926176,5.866578886957915,42.544591294011525,11.635900609174703,3,3,1,-1.7533271928818737,1
19.918121262435704,121.37642783100866,18.654978245105912,13.173750801866404,54.85295224726759,7.338922367284532,24.6418676842438,15.535803289428456,2,2,2,-2.1619784201524497,1
49.697345366954636,121.91028628844539,24.83860749427561,15.223221742303554,39.48592481068106,5.904237760848461,15.0,18.034144991002584,3,3,4,0.11642521075209145,1
44.139309207900794,87.50641071138527,40.116024143737675,14.667108588774315,61.778698727269244,8.482472336427826,46.2898134199685,10.069524038868602,3,3,3,-0.5883334362684638,0
20.676895064999446,131.53375290230372,27.950381785871258,12.415523657729743,45.194270215369485,2.194909621197674,44.234879253181205,9.792357192594732,3,3,3,-1.7018601500740225,0
32.489616140303795,70.87915213728711,35.467530782402314,22.391212962744454,26.889944916659086,3.8341138850567553,45.29007319787307,15.01121765281226,3,3,3,-1.6710298321500863,0
65.229826070266,135.5301179220238,42.14802943906082,10.126758896530955,32.159109046064444,5.72758117185502,58.5542821778448,11.010851351413372,3,3,4,-0.0629459828370118,1
30.457218314682564,51.22953163142089,35.62191762598506,7.411810219215729,27.631313684556286,5.485111396578951,29.257797327856345,16.28192852242166,5,4,4,-0.6196938415381201,0
25.5345333487436,56.42813290877424,23.88867941851603,16.21960530411363,28.4848459461795,4.227735323241177,57.256892705830715,14.546828786671329,3,1,2,-1.3678154990468947,1
43.45154353443328,26.905681145870144,26.49008421731402,11.37643723004053,25.301801222942853,6.225480103283916,53.25566819448109,9.634590841882668,2,3,2,-1.5938250000727179,1
69.25382361375124,123.42563875049677,42.23284526781113,16.270718826170576,28.70972070651272,5.416484920106583,31.458875406638263,15.694889912054574,1,1,2,-3.549697242842404,1
30.586874118598022,74.21718071025172,31.552120813690657,18.16695721722823,44.91787376351295,7.352267535995006,21.027473566093168,13.993890661743182,4,3,3,-1.1921342440010598,1
52.951048465105686,49.78515980848188,27.962756257400095,15.730616009489474,56.0769698669954,2.8801650092445263,23.24842267724194,11.096942273779227,3,3,3,-1.498700676285417,0
57.60421999709332,50.132736090155355,33.836099789018746,15.119888251772752,24.710706739049773,5.111272767556761,43.208253446829794,13.858168128368902,2,1,3,-2.530347200001902,1
30.357152287604784,137.18199235980032,17.157719247000458,5.0,32.931131826977605,4.1103700765005335,22.373185360514576,8.038302845380024,3,5,3,-1.0753430991091553,0
55.867250127816696,128.40915805993478,27.63247158489547,17.79764936386286,57.0458472094745,6.714588427385376,37.78117364237758,10.37934222490022,3,4,5,0.1405387376381712,2
37.12472290140117,91.95901509643383,29.214643030161163,15.981133438172948,42.63089512032767,6.092287825253223,32.3961133461073,15.149271612448892,4,4,3,-0.43440384274916055,1
50.87990319086613,100.09440405404374,29.05117019984778,24.371094530218862,20.0,4.037022210200692,38.11978326923335,10.919545652239117,4,3,4,0.8527004357467483,2
50.94354495956652,81.66232417153783,26.0573248053997,20.68611484118687,45.566614158710586,7.001447901208751,46.00273717666472,13.80357742820244,5,4,3,0.2584945373177616,0
45.860283571887436,70.91665057424515,26.911996818465884,7.590078123990241,50.43048286254956,4.956229216822889,39.873132205109556,6.179946660622373,5,5,5,0.6298875905230703,2
22.69506804282923,139.0119945583831,28.8603208776577,20.30351001985293,49.71440405564637,2.5136280137859535,45.44310497277395,11.754470931818089,2,2,2,-2.5577607689350788,1
61.43572977064037,36.32965145763927,44.6027775231479,8.501918120002209,78.6894137889392,4.492178148321841,58.067705602546354,12.974993446849396,3,2,3,-2.324249160401157,0
34.680563378530266,74.39808266310963,10.0,19.168498495408027,33.70231308070694,9.636536653431882,15.0,9.513699717603277,4,3,3,-1.5104432243504902,0
27.698962540792422,64.79304803842379,36.98972857461781,22.26798660893236,61.501716689484184,4.6203773478557,38.331369740729535,12.448622410463528,2,1,1,-3.196638062710602,1
20.120307360847725,84.75959363264928,29.13234730904191,24.3350578514815,44.633964782758355,5.473514412295375,34.48232733565056,12.895030557770403,1,1,1,-3.436932923307999,1
48.726433045788575,79.49214369087275,29.38198527154786,13.019665388768372,52.024918503622516,5.575933253317025,35.1354227788705,7.895827235675085,4,5,5,0.7401077183411494,1
53.23334681579868,87.45563911464059,25.938049431070606,18.53006172772776,35.2281380954274,4.9137044348824785,15.0,3.0,3,4,3,-0.8007523718366736,1
